,data,valor,data_extracao,responsavel
selic_8028,1991-07-15,0.497333,2023-07-14,AUTORA
selic_8029,1991-07-12,0.497333,2023-07-14,AUTORA
selic_8030,1991-07-11,0.497,2023-07-14,AUTORA
selic_8031,1991-07-10,0.497667,2023-07-14,AUTORA
selic_8032,1991-07-09,0.498333,2023-07-14,AUTORA
selic_8033,1991-07-08,0.498333,2023-07-14,AUTORA
selic_8034,1991-07-05,0.498667,2023-07-14,AUTORA
selic_8035,1991-07-04,0.498333,2023-07-14,AUTORA
selic_8036,1991-07-03,0.498,2023-07-14,AUTORA
selic_8037,1991-07-02,0.498333,2023-07-14,AUTORA
selic_8038,1991-07-01,0.498333,2023-07-14,AUTORA
selic_8039,1991-06-28,0.503333,2023-07-14,AUTORA
selic_8040,1991-06-27,0.502667,2023-07-14,AUTORA
selic_8041,1991-06-26,0.502667,2023-07-14,AUTORA
selic_8042,1991-06-25,0.504,2023-07-14,AUTORA
selic_8043,1991-06-24,0.503333,2023-07-14,AUTORA
selic_8044,1991-06-21,0.502,2023-07-14,AUTORA
selic_8045,1991-06-20,0.500333,2023-07-14,AUTORA
selic_8046,1991-06-19,0.499667,2023-07-14,AUTORA
selic_8047,1991-06-18,0.501,2023-07-14,AUTORA
selic_8048,1991-06-17,0.499667,2023-07-14,AUTORA
selic_8049,1991-06-14,0.498,2023-07-14,AUTORA
selic_8050,1991-06-13,0.490667,2023-07-14,AUTORA
selic_8051,1991-06-12,0.485667,2023-07-14,AUTORA
selic_8052,1991-06-11,0.483667,2023-07-14,AUTORA
selic_8053,1991-06-10,0.482667,2023-07-14,AUTORA
selic_8054,1991-06-07,0.48,2023-07-14,AUTORA
selic_8055,1991-06-06,0.479,2023-07-14,AUTORA
selic_8056,1991-06-05,0.478667,2023-07-14,AUTORA
selic_8057,1991-06-04,0.477333,2023-07-14,AUTORA
selic_8058,1991-06-03,0.473333,2023-07-14,AUTORA
selic_8059,1991-05-31,0.459,2023-07-14,AUTORA
selic_8060,1991-05-29,0.444,2023-07-14,AUTORA
selic_8061,1991-05-28,0.438,2023-07-14,AUTORA
selic_8062,1991-05-27,0.438,2023-07-14,AUTORA
selic_8063,1991-05-24,0.438,2023-07-14,AUTORA
selic_8064,1991-05-23,0.438,2023-07-14,AUTORA
selic_8065,1991-05-22,0.438333,2023-07-14,AUTORA
selic_8066,1991-05-21,0.437,2023-07-14,AUTORA
selic_8067,1991-05-20,0.436667,2023-07-14,AUTORA
selic_8068,1991-05-17,0.436333,2023-07-14,AUTORA
selic_8069,1991-05-16,0.434667,2023-07-14,AUTORA
selic_8070,1991-05-15,0.429667,2023-07-14,AUTORA
selic_8071,1991-05-14,0.436333,2023-07-14,AUTORA
selic_8072,1991-05-13,0.432667,2023-07-14,AUTORA
selic_8073,1991-05-10,0.435,2023-07-14,AUTORA
selic_8074,1991-05-09,0.432333,2023-07-14,AUTORA
selic_8075,1991-05-08,0.432667,2023-07-14,AUTORA
selic_8076,1991-05-07,0.424333,2023-07-14,AUTORA
selic_8077,1991-05-06,0.423667,2023-07-14,AUTORA
selic_8078,1991-05-03,0.431,2023-07-14,AUTORA
selic_8079,1991-05-02,0.431333,2023-07-14,AUTORA
selic_8080,1991-04-30,0.428667,2023-07-14,AUTORA
selic_8081,1991-04-29,0.429,2023-07-14,AUTORA
selic_8082,1991-04-26,0.424667,2023-07-14,AUTORA
selic_8083,1991-04-25,0.424333,2023-07-14,AUTORA
selic_8084,1991-04-24,0.424,2023-07-14,AUTORA
selic_8085,1991-04-23,0.418333,2023-07-14,AUTORA
selic_8086,1991-04-22,0.414333,2023-07-14,AUTORA
selic_8087,1991-04-19,0.429333,2023-07-14,AUTORA
selic_8088,1991-04-18,0.427667,2023-07-14,AUTORA
selic_8089,1991-04-17,0.422333,2023-07-14,AUTORA
selic_8090,1991-04-16,0.418,2023-07-14,AUTORA
selic_8091,1991-04-15,0.416,2023-07-14,AUTORA
selic_8092,1991-04-12,0.42,2023-07-14,AUTORA
selic_8093,1991-04-11,0.418,2023-07-14,AUTORA
selic_8094,1991-04-10,0.413333,2023-07-14,AUTORA
selic_8095,1991-04-09,0.420667,2023-07-14,AUTORA
selic_8096,1991-04-08,0.419,2023-07-14,AUTORA
selic_8097,1991-04-05,0.420667,2023-07-14,AUTORA
selic_8098,1991-04-04,0.416667,2023-07-14,AUTORA
selic_8099,1991-04-03,0.414,2023-07-14,AUTORA
selic_8100,1991-04-02,0.409667,2023-07-14,AUTORA
selic_8101,1991-04-01,0.418333,2023-07-14,AUTORA
selic_8102,1991-03-27,0.491,2023-07-14,AUTORA
selic_8103,1991-03-26,0.475,2023-07-14,AUTORA
selic_8104,1991-03-25,0.466667,2023-07-14,AUTORA
selic_8105,1991-03-22,0.466333,2023-07-14,AUTORA
selic_8106,1991-03-21,0.477667,2023-07-14,AUTORA
selic_8107,1991-03-20,0.478333,2023-07-14,AUTORA
selic_8108,1991-03-19,0.469,2023-07-14,AUTORA
selic_8109,1991-03-18,0.466,2023-07-14,AUTORA
selic_8110,1991-03-15,0.466,2023-07-14,AUTORA
selic_8111,1991-03-14,0.455667,2023-07-14,AUTORA
selic_8112,1991-03-13,0.447,2023-07-14,AUTORA
selic_8113,1991-03-12,0.445667,2023-07-14,AUTORA
selic_8114,1991-03-11,0.443,2023-07-14,AUTORA
selic_8115,1991-03-08,0.435333,2023-07-14,AUTORA
selic_8116,1991-03-07,0.436667,2023-07-14,AUTORA
selic_8117,1991-03-06,0.427,2023-07-14,AUTORA
selic_8118,1991-03-05,0.427333,2023-07-14,AUTORA
selic_8119,1991-03-04,0.428667,2023-07-14,AUTORA
selic_8120,1991-03-01,0.428,2023-07-14,AUTORA
selic_8121,1991-02-28,0.408333,2023-07-14,AUTORA
selic_8122,1991-02-27,0.434667,2023-07-14,AUTORA
selic_8123,1991-02-26,0.459667,2023-07-14,AUTORA
selic_8124,1991-02-25,0.429667,2023-07-14,AUTORA
selic_8125,1991-02-22,0.436333,2023-07-14,AUTORA
selic_8126,1991-02-21,0.437333,2023-07-14,AUTORA
selic_8127,1991-02-20,0.44,2023-07-14,AUTORA
selic_8128,1991-02-19,0.477333,2023-07-14,AUTORA
selic_8129,1991-02-18,0.496667,2023-07-14,AUTORA
selic_8130,1991-02-15,0.434667,2023-07-14,AUTORA
selic_8131,1991-02-14,0.316667,2023-07-14,AUTORA
selic_8132,1991-02-13,0.316667,2023-07-14,AUTORA
selic_8133,1991-02-08,0.316667,2023-07-14,AUTORA
selic_8134,1991-02-07,0.306667,2023-07-14,AUTORA
selic_8135,1991-02-06,0.301333,2023-07-14,AUTORA
selic_8136,1991-02-05,0.31,2023-07-14,AUTORA
selic_8137,1991-02-04,0.314333,2023-07-14,AUTORA
selic_8138,1991-01-31,1.061,2023-07-14,AUTORA
selic_8139,1991-01-30,0.947333,2023-07-14,AUTORA
selic_8140,1991-01-29,0.871,2023-07-14,AUTORA
selic_8141,1991-01-28,0.849,2023-07-14,AUTORA
selic_8142,1991-01-25,0.883,2023-07-14,AUTORA
selic_8143,1991-01-24,0.821333,2023-07-14,AUTORA
selic_8144,1991-01-23,0.777333,2023-07-14,AUTORA
selic_8145,1991-01-22,0.799667,2023-07-14,AUTORA
selic_8146,1991-01-21,0.81,2023-07-14,AUTORA
selic_8147,1991-01-18,0.955,2023-07-14,AUTORA
selic_8148,1991-01-17,1.018333,2023-07-14,AUTORA
selic_8149,1991-01-16,0.839667,2023-07-14,AUTORA
selic_8150,1991-01-15,0.864333,2023-07-14,AUTORA
selic_8151,1991-01-14,0.897667,2023-07-14,AUTORA
selic_8152,1991-01-11,0.739667,2023-07-14,AUTORA
selic_8153,1991-01-10,0.831,2023-07-14,AUTORA
selic_8154,1991-01-09,0.889333,2023-07-14,AUTORA
selic_8155,1991-01-08,0.863667,2023-07-14,AUTORA
selic_8156,1991-01-07,0.794333,2023-07-14,AUTORA
selic_8157,1991-01-04,0.842333,2023-07-14,AUTORA
selic_8158,1991-01-03,0.914,2023-07-14,AUTORA
selic_8159,1991-01-02,0.894667,2023-07-14,AUTORA
selic_8160,1990-12-31,1.135,2023-07-14,AUTORA
selic_8161,1990-12-28,1.135,2023-07-14,AUTORA
selic_8162,1990-12-27,0.770667,2023-07-14,AUTORA
selic_8163,1990-12-26,1.102667,2023-07-14,AUTORA
selic_8164,1990-12-24,1.108333,2023-07-14,AUTORA
selic_8165,1990-12-21,1.108333,2023-07-14,AUTORA
selic_8166,1990-12-20,1.075333,2023-07-14,AUTORA
selic_8167,1990-12-19,1.081,2023-07-14,AUTORA
selic_8168,1990-12-18,1.084333,2023-07-14,AUTORA
selic_8169,1990-12-17,1.091333,2023-07-14,AUTORA
selic_8170,1990-12-14,0.987,2023-07-14,AUTORA
selic_8171,1990-12-13,1.044667,2023-07-14,AUTORA
selic_8172,1990-12-12,1.092,2023-07-14,AUTORA
selic_8173,1990-12-11,1.07,2023-07-14,AUTORA
selic_8174,1990-12-10,1.072,2023-07-14,AUTORA
selic_8175,1990-12-07,1.052667,2023-07-14,AUTORA
selic_8176,1990-12-06,0.960667,2023-07-14,AUTORA
selic_8177,1990-12-05,1.012667,2023-07-14,AUTORA
selic_8178,1990-12-04,0.867333,2023-07-14,AUTORA
selic_8179,1990-12-03,0.841333,2023-07-14,AUTORA
selic_8180,1990-11-30,1.109333,2023-07-14,AUTORA
selic_8181,1990-11-29,0.994667,2023-07-14,AUTORA
selic_8182,1990-11-28,0.996667,2023-07-14,AUTORA
selic_8183,1990-11-27,0.877667,2023-07-14,AUTORA
selic_8184,1990-11-26,0.904333,2023-07-14,AUTORA
selic_8185,1990-11-23,0.875667,2023-07-14,AUTORA
selic_8186,1990-11-22,0.850333,2023-07-14,AUTORA
selic_8187,1990-11-21,0.872667,2023-07-14,AUTORA
selic_8188,1990-11-20,0.936667,2023-07-14,AUTORA
selic_8189,1990-11-19,0.947667,2023-07-14,AUTORA
selic_8190,1990-11-16,1.005667,2023-07-14,AUTORA
selic_8191,1990-11-14,0.966,2023-07-14,AUTORA
selic_8192,1990-11-13,0.778333,2023-07-14,AUTORA
selic_8193,1990-11-12,0.959,2023-07-14,AUTORA
selic_8194,1990-11-09,0.866333,2023-07-14,AUTORA
selic_8195,1990-11-08,0.89,2023-07-14,AUTORA
selic_8196,1990-11-07,0.818,2023-07-14,AUTORA
selic_8197,1990-11-06,0.932667,2023-07-14,AUTORA
selic_8198,1990-11-05,0.979333,2023-07-14,AUTORA
selic_8199,1990-11-01,0.612,2023-07-14,AUTORA
selic_8200,1990-10-31,0.667333,2023-07-14,AUTORA
selic_8201,1990-10-30,0.570667,2023-07-14,AUTORA
selic_8202,1990-10-29,0.757,2023-07-14,AUTORA
selic_8203,1990-10-26,0.653667,2023-07-14,AUTORA
selic_8204,1990-10-25,0.613,2023-07-14,AUTORA
selic_8205,1990-10-24,0.740667,2023-07-14,AUTORA
selic_8206,1990-10-23,0.464667,2023-07-14,AUTORA
selic_8207,1990-10-22,0.594667,2023-07-14,AUTORA
selic_8208,1990-10-19,0.705333,2023-07-14,AUTORA
selic_8209,1990-10-18,0.571667,2023-07-14,AUTORA
selic_8210,1990-10-17,0.832667,2023-07-14,AUTORA
selic_8211,1990-10-16,0.933667,2023-07-14,AUTORA
selic_8212,1990-10-15,0.881333,2023-07-14,AUTORA
selic_8213,1990-10-12,0.561,2023-07-14,AUTORA
selic_8214,1990-10-11,0.637667,2023-07-14,AUTORA
selic_8215,1990-10-10,0.900667,2023-07-14,AUTORA
selic_8216,1990-10-09,0.917667,2023-07-14,AUTORA
selic_8217,1990-10-05,0.946667,2023-07-14,AUTORA
selic_8218,1990-10-04,0.710667,2023-07-14,AUTORA
selic_8219,1990-10-02,0.89,2023-07-14,AUTORA
selic_8220,1990-10-01,0.770333,2023-07-14,AUTORA
selic_8221,1990-09-28,0.938,2023-07-14,AUTORA
selic_8222,1990-09-27,0.850333,2023-07-14,AUTORA
selic_8223,1990-09-26,0.842,2023-07-14,AUTORA
selic_8224,1990-09-25,0.751,2023-07-14,AUTORA
selic_8225,1990-09-24,0.83,2023-07-14,AUTORA
selic_8226,1990-09-21,0.863333,2023-07-14,AUTORA
selic_8227,1990-09-20,0.825333,2023-07-14,AUTORA
selic_8228,1990-09-19,0.819667,2023-07-14,AUTORA
selic_8229,1990-09-18,0.814667,2023-07-14,AUTORA
selic_8230,1990-09-17,0.795333,2023-07-14,AUTORA
selic_8231,1990-09-14,0.597333,2023-07-14,AUTORA
selic_8232,1990-09-13,0.66,2023-07-14,AUTORA
selic_8233,1990-09-12,0.691,2023-07-14,AUTORA
selic_8234,1990-09-11,0.743333,2023-07-14,AUTORA
selic_8235,1990-09-10,0.736667,2023-07-14,AUTORA
selic_8236,1990-09-06,0.646,2023-07-14,AUTORA
selic_8237,1990-09-05,0.612667,2023-07-14,AUTORA
selic_8238,1990-09-04,0.603,2023-07-14,AUTORA
selic_8239,1990-09-03,0.596333,2023-07-14,AUTORA
selic_8240,1990-08-31,0.636,2023-07-14,AUTORA
selic_8241,1990-08-30,0.505333,2023-07-14,AUTORA
selic_8242,1990-08-29,0.409667,2023-07-14,AUTORA
selic_8243,1990-08-28,0.391,2023-07-14,AUTORA
selic_8244,1990-08-27,0.471667,2023-07-14,AUTORA
selic_8245,1990-08-24,0.420667,2023-07-14,AUTORA
selic_8246,1990-08-23,0.416333,2023-07-14,AUTORA
selic_8247,1990-08-22,0.422,2023-07-14,AUTORA
selic_8248,1990-08-21,0.472667,2023-07-14,AUTORA
selic_8249,1990-08-20,0.425333,2023-07-14,AUTORA
selic_8250,1990-08-17,0.457667,2023-07-14,AUTORA
selic_8251,1990-08-16,0.447333,2023-07-14,AUTORA
selic_8252,1990-08-15,0.449,2023-07-14,AUTORA
selic_8253,1990-08-14,0.486,2023-07-14,AUTORA
selic_8254,1990-08-13,0.461333,2023-07-14,AUTORA
selic_8255,1990-08-10,0.503667,2023-07-14,AUTORA
selic_8256,1990-08-09,0.518333,2023-07-14,AUTORA
selic_8257,1990-08-08,0.482,2023-07-14,AUTORA
selic_8258,1990-08-07,0.500667,2023-07-14,AUTORA
selic_8259,1990-08-06,0.502333,2023-07-14,AUTORA
selic_8260,1990-08-03,0.555333,2023-07-14,AUTORA
selic_8261,1990-08-02,0.515667,2023-07-14,AUTORA
selic_8262,1990-08-01,0.486333,2023-07-14,AUTORA
selic_8263,1990-07-31,0.525667,2023-07-14,AUTORA
selic_8264,1990-07-30,0.551667,2023-07-14,AUTORA
selic_8265,1990-07-27,0.587667,2023-07-14,AUTORA
selic_8266,1990-07-26,0.541667,2023-07-14,AUTORA
selic_8267,1990-07-25,0.539667,2023-07-14,AUTORA
selic_8268,1990-07-24,0.537333,2023-07-14,AUTORA
selic_8269,1990-07-23,0.58,2023-07-14,AUTORA
selic_8270,1990-07-20,0.575333,2023-07-14,AUTORA
selic_8271,1990-07-19,0.557333,2023-07-14,AUTORA
selic_8272,1990-07-18,0.604667,2023-07-14,AUTORA
selic_8273,1990-07-17,0.618333,2023-07-14,AUTORA
selic_8274,1990-07-16,0.623667,2023-07-14,AUTORA
selic_8275,1990-07-13,0.612667,2023-07-14,AUTORA
selic_8276,1990-07-12,0.580333,2023-07-14,AUTORA
selic_8277,1990-07-11,0.646,2023-07-14,AUTORA
selic_8278,1990-07-10,0.594,2023-07-14,AUTORA
selic_8279,1990-07-09,0.636,2023-07-14,AUTORA
selic_8280,1990-07-06,0.640333,2023-07-14,AUTORA
selic_8281,1990-07-05,0.640333,2023-07-14,AUTORA
selic_8282,1990-07-04,0.622,2023-07-14,AUTORA
selic_8283,1990-07-03,0.587,2023-07-14,AUTORA
selic_8284,1990-07-02,0.558333,2023-07-14,AUTORA
selic_8285,1990-06-29,0.686667,2023-07-14,AUTORA
selic_8286,1990-06-28,0.528333,2023-07-14,AUTORA
selic_8287,1990-06-27,0.509,2023-07-14,AUTORA
selic_8288,1990-06-26,0.450667,2023-07-14,AUTORA
selic_8289,1990-06-25,0.511333,2023-07-14,AUTORA
selic_8290,1990-06-22,0.455667,2023-07-14,AUTORA
selic_8291,1990-06-21,0.398,2023-07-14,AUTORA
selic_8292,1990-06-20,0.411333,2023-07-14,AUTORA
selic_8293,1990-06-19,0.392333,2023-07-14,AUTORA
selic_8294,1990-06-18,0.432,2023-07-14,AUTORA
selic_8295,1990-06-15,0.3,2023-07-14,AUTORA
selic_8296,1990-06-13,0.385333,2023-07-14,AUTORA
selic_8297,1990-06-12,0.426333,2023-07-14,AUTORA
selic_8298,1990-06-11,0.410333,2023-07-14,AUTORA
selic_8299,1990-06-08,0.382667,2023-07-14,AUTORA
selic_8300,1990-06-07,0.36,2023-07-14,AUTORA
selic_8301,1990-06-06,0.343,2023-07-14,AUTORA
selic_8302,1990-06-05,0.316,2023-07-14,AUTORA
selic_8303,1990-06-04,0.344,2023-07-14,AUTORA
selic_8304,1990-06-01,0.346,2023-07-14,AUTORA
selic_8305,1990-05-31,0.271,2023-07-14,AUTORA
selic_8306,1990-05-30,0.277,2023-07-14,AUTORA
selic_8307,1990-05-29,0.276667,2023-07-14,AUTORA
selic_8308,1990-05-28,0.271667,2023-07-14,AUTORA
selic_8309,1990-05-25,0.269333,2023-07-14,AUTORA
selic_8310,1990-05-24,0.263333,2023-07-14,AUTORA
selic_8311,1990-05-23,0.263,2023-07-14,AUTORA
selic_8312,1990-05-22,0.262667,2023-07-14,AUTORA
selic_8313,1990-05-21,0.261,2023-07-14,AUTORA
selic_8314,1990-05-18,0.259667,2023-07-14,AUTORA
selic_8315,1990-05-17,0.258333,2023-07-14,AUTORA
selic_8316,1990-05-16,0.249667,2023-07-14,AUTORA
selic_8317,1990-05-15,0.25,2023-07-14,AUTORA
selic_8318,1990-05-14,0.25,2023-07-14,AUTORA
selic_8319,1990-05-11,0.233,2023-07-14,AUTORA
selic_8320,1990-05-10,0.233,2023-07-14,AUTORA
selic_8321,1990-05-09,0.232667,2023-07-14,AUTORA
selic_8322,1990-05-08,0.233,2023-07-14,AUTORA
selic_8323,1990-05-07,0.232667,2023-07-14,AUTORA
selic_8324,1990-05-04,0.232,2023-07-14,AUTORA
selic_8325,1990-05-03,0.232333,2023-07-14,AUTORA
selic_8326,1990-05-02,0.232333,2023-07-14,AUTORA
selic_8327,1990-04-30,0.198333,2023-07-14,AUTORA
selic_8328,1990-04-27,0.153,2023-07-14,AUTORA
selic_8329,1990-04-26,0.147667,2023-07-14,AUTORA
selic_8330,1990-04-25,0.146667,2023-07-14,AUTORA
selic_8331,1990-04-24,0.146,2023-07-14,AUTORA
selic_8332,1990-04-23,0.145333,2023-07-14,AUTORA
selic_8333,1990-04-20,0.146667,2023-07-14,AUTORA
selic_8334,1990-04-19,0.149,2023-07-14,AUTORA
selic_8335,1990-04-18,0.152,2023-07-14,AUTORA
selic_8336,1990-04-17,0.153333,2023-07-14,AUTORA
selic_8337,1990-04-16,0.153667,2023-07-14,AUTORA
selic_8338,1990-04-11,0.306667,2023-07-14,AUTORA
selic_8339,1990-04-10,0.306667,2023-07-14,AUTORA
selic_8340,1990-04-09,0.307,2023-07-14,AUTORA
selic_8341,1990-04-06,0.306667,2023-07-14,AUTORA
selic_8342,1990-04-05,0.307,2023-07-14,AUTORA
selic_8343,1990-04-04,0.307,2023-07-14,AUTORA
selic_8344,1990-04-03,0.307333,2023-07-14,AUTORA
selic_8345,1990-04-02,0.307,2023-07-14,AUTORA
selic_8346,1990-03-30,0.599667,2023-07-14,AUTORA
selic_8347,1990-03-29,0.599,2023-07-14,AUTORA
selic_8348,1990-03-28,0.599333,2023-07-14,AUTORA
selic_8349,1990-03-27,0.599333,2023-07-14,AUTORA
selic_8350,1990-03-26,0.599667,2023-07-14,AUTORA
selic_8351,1990-03-23,0.599667,2023-07-14,AUTORA
selic_8352,1990-03-22,0.599667,2023-07-14,AUTORA
selic_8353,1990-03-21,0.6,2023-07-14,AUTORA
selic_8354,1990-03-20,0.6,2023-07-14,AUTORA
selic_8355,1990-03-19,0.600333,2023-07-14,AUTORA
selic_8356,1990-03-16,0.0,2023-07-14,AUTORA
selic_8357,1990-03-15,0.0,2023-07-14,AUTORA
selic_8358,1990-03-14,0.0,2023-07-14,AUTORA
selic_8359,1990-03-13,2.753333,2023-07-14,AUTORA
selic_8360,1990-03-12,2.782667,2023-07-14,AUTORA
selic_8361,1990-03-09,2.818,2023-07-14,AUTORA
selic_8362,1990-03-08,2.849667,2023-07-14,AUTORA
selic_8363,1990-03-07,2.876,2023-07-14,AUTORA
selic_8364,1990-03-06,2.895667,2023-07-14,AUTORA
selic_8365,1990-03-05,2.904667,2023-07-14,AUTORA
selic_8366,1990-03-02,2.901333,2023-07-14,AUTORA
selic_8367,1990-03-01,2.902333,2023-07-14,AUTORA
selic_8368,1990-02-28,3.297333,2023-07-14,AUTORA
selic_8369,1990-02-23,3.297333,2023-07-14,AUTORA
selic_8370,1990-02-22,3.521667,2023-07-14,AUTORA
selic_8371,1990-02-21,3.603,2023-07-14,AUTORA
selic_8372,1990-02-20,3.624667,2023-07-14,AUTORA
selic_8373,1990-02-19,3.626,2023-07-14,AUTORA
selic_8374,1990-02-16,3.588,2023-07-14,AUTORA
selic_8375,1990-02-15,3.558667,2023-07-14,AUTORA
selic_8376,1990-02-14,3.519667,2023-07-14,AUTORA
selic_8377,1990-02-13,3.490667,2023-07-14,AUTORA
selic_8378,1990-02-12,3.390667,2023-07-14,AUTORA
selic_8379,1990-02-09,3.374333,2023-07-14,AUTORA
selic_8380,1990-02-08,3.352667,2023-07-14,AUTORA
selic_8381,1990-02-07,3.334333,2023-07-14,AUTORA
selic_8382,1990-02-06,3.269,2023-07-14,AUTORA
selic_8383,1990-02-05,3.132,2023-07-14,AUTORA
selic_8384,1990-02-02,3.018,2023-07-14,AUTORA
selic_8385,1990-02-01,2.921333,2023-07-14,AUTORA
selic_8386,1990-01-31,2.767667,2023-07-14,AUTORA
selic_8387,1990-01-30,2.671667,2023-07-14,AUTORA
selic_8388,1990-01-29,2.602333,2023-07-14,AUTORA
selic_8389,1990-01-26,2.535667,2023-07-14,AUTORA
selic_8390,1990-01-25,2.468333,2023-07-14,AUTORA
selic_8391,1990-01-24,2.396667,2023-07-14,AUTORA
selic_8392,1990-01-23,2.328333,2023-07-14,AUTORA
selic_8393,1990-01-22,2.274,2023-07-14,AUTORA
selic_8394,1990-01-19,2.163014,2023-07-14,AUTORA
selic_8395,1990-01-18,2.141589,2023-07-14,AUTORA
selic_8396,1990-01-17,2.136137,2023-07-14,AUTORA
selic_8397,1990-01-16,2.136493,2023-07-14,AUTORA
selic_8398,1990-01-15,2.330329,2023-07-14,AUTORA
selic_8399,1990-01-12,2.29726,2023-07-14,AUTORA
selic_8400,1990-01-11,2.276959,2023-07-14,AUTORA
selic_8401,1990-01-10,2.270137,2023-07-14,AUTORA
selic_8402,1990-01-09,2.275644,2023-07-14,AUTORA
selic_8403,1990-01-08,2.276932,2023-07-14,AUTORA
selic_8404,1990-01-05,2.275452,2023-07-14,AUTORA
selic_8405,1990-01-04,2.27263,2023-07-14,AUTORA
selic_8406,1990-01-03,2.677644,2023-07-14,AUTORA
selic_8407,1990-01-02,2.679178,2023-07-14,AUTORA
selic_8408,1989-12-29,2.793452,2023-07-14,AUTORA
selic_8409,1989-12-28,2.793452,2023-07-14,AUTORA
selic_8410,1989-12-27,2.820767,2023-07-14,AUTORA
selic_8411,1989-12-26,2.837644,2023-07-14,AUTORA
selic_8412,1989-12-22,2.818986,2023-07-14,AUTORA
selic_8413,1989-12-21,2.765836,2023-07-14,AUTORA
selic_8414,1989-12-20,2.58789,2023-07-14,AUTORA
selic_8415,1989-12-19,2.51211,2023-07-14,AUTORA
selic_8416,1989-12-18,2.52074,2023-07-14,AUTORA
selic_8417,1989-12-15,2.523151,2023-07-14,AUTORA
selic_8418,1989-12-14,2.50663,2023-07-14,AUTORA
selic_8419,1989-12-13,2.471178,2023-07-14,AUTORA
selic_8420,1989-12-12,2.458767,2023-07-14,AUTORA
selic_8421,1989-12-11,2.396329,2023-07-14,AUTORA
selic_8422,1989-12-08,2.303671,2023-07-14,AUTORA
selic_8423,1989-12-07,2.259096,2023-07-14,AUTORA
selic_8424,1989-12-06,2.20926,2023-07-14,AUTORA
selic_8425,1989-12-05,2.219315,2023-07-14,AUTORA
selic_8426,1989-12-04,2.223589,2023-07-14,AUTORA
selic_8427,1989-12-01,2.19989,2023-07-14,AUTORA
selic_8428,1989-11-30,2.098849,2023-07-14,AUTORA
selic_8429,1989-11-29,2.01474,2023-07-14,AUTORA
selic_8430,1989-11-28,2.003123,2023-07-14,AUTORA
selic_8431,1989-11-27,1.994849,2023-07-14,AUTORA
selic_8432,1989-11-24,1.980329,2023-07-14,AUTORA
selic_8433,1989-11-23,1.971781,2023-07-14,AUTORA
selic_8434,1989-11-22,1.973096,2023-07-14,AUTORA
selic_8435,1989-11-21,1.971562,2023-07-14,AUTORA
selic_8436,1989-11-20,1.976959,2023-07-14,AUTORA
selic_8437,1989-11-17,1.976849,2023-07-14,AUTORA
selic_8438,1989-11-16,1.975863,2023-07-14,AUTORA
selic_8439,1989-11-14,1.979562,2023-07-14,AUTORA
selic_8440,1989-11-13,1.981425,2023-07-14,AUTORA
selic_8441,1989-11-10,1.982466,2023-07-14,AUTORA
selic_8442,1989-11-09,1.986877,2023-07-14,AUTORA
selic_8443,1989-11-08,1.989699,2023-07-14,AUTORA
selic_8444,1989-11-07,1.991753,2023-07-14,AUTORA
selic_8445,1989-11-06,2.000904,2023-07-14,AUTORA
selic_8446,1989-11-03,2.005918,2023-07-14,AUTORA
selic_8447,1989-11-01,2.014575,2023-07-14,AUTORA
selic_8448,1989-10-31,1.979507,2023-07-14,AUTORA
selic_8449,1989-10-30,1.953014,2023-07-14,AUTORA
selic_8450,1989-10-27,1.874685,2023-07-14,AUTORA
selic_8451,1989-10-26,1.870137,2023-07-14,AUTORA
selic_8452,1989-10-25,1.870767,2023-07-14,AUTORA
selic_8453,1989-10-24,1.87074,2023-07-14,AUTORA
selic_8454,1989-10-23,1.869178,2023-07-14,AUTORA
selic_8455,1989-10-20,1.874219,2023-07-14,AUTORA
selic_8456,1989-10-19,1.873507,2023-07-14,AUTORA
selic_8457,1989-10-18,1.869808,2023-07-14,AUTORA
selic_8458,1989-10-17,1.876082,2023-07-14,AUTORA
selic_8459,1989-10-16,1.878658,2023-07-14,AUTORA
selic_8460,1989-10-13,1.883288,2023-07-14,AUTORA
selic_8461,1989-10-12,1.877452,2023-07-14,AUTORA
selic_8462,1989-10-11,1.841644,2023-07-14,AUTORA
selic_8463,1989-10-10,1.855562,2023-07-14,AUTORA
selic_8464,1989-10-06,1.869041,2023-07-14,AUTORA
selic_8465,1989-10-05,1.847534,2023-07-14,AUTORA
selic_8466,1989-10-04,1.843397,2023-07-14,AUTORA
selic_8467,1989-10-03,1.837918,2023-07-14,AUTORA
selic_8468,1989-10-02,1.848,2023-07-14,AUTORA
selic_8469,1989-09-29,1.827452,2023-07-14,AUTORA
selic_8470,1989-09-28,1.833507,2023-07-14,AUTORA
selic_8471,1989-09-27,1.824575,2023-07-14,AUTORA
selic_8472,1989-09-26,1.812877,2023-07-14,AUTORA
selic_8473,1989-09-25,1.798986,2023-07-14,AUTORA
selic_8474,1989-09-22,1.751808,2023-07-14,AUTORA
selic_8475,1989-09-21,1.596932,2023-07-14,AUTORA
selic_8476,1989-09-20,1.591945,2023-07-14,AUTORA
selic_8477,1989-09-19,1.588438,2023-07-14,AUTORA
selic_8478,1989-09-18,1.589479,2023-07-14,AUTORA
selic_8479,1989-09-15,1.588384,2023-07-14,AUTORA
selic_8480,1989-09-14,1.575397,2023-07-14,AUTORA
selic_8481,1989-09-13,1.563205,2023-07-14,AUTORA
selic_8482,1989-09-12,1.563151,2023-07-14,AUTORA
